date,home_team,away_team,home_team_score,away_team_score,country,neutral_location,shoot_out,home_team_result,home_team_mean_defense_score,home_team_mean_offense_score,away_team_mean_defense_score,away_team_mean_offense_score
2/6/2008,Jamaica,Costa Rica,1.00,1.00,Jamaica,False,No,Draw,69.00,71.00,66.00,72.00
2/6/2008,Japan,Thailand,4.00,1.00,Japan,False,No,Win,,71.70,,
2/6/2008,Jordan,Korea DPR,0.00,1.00,Jordan,False,No,Lose,,,,
2/6/2008,Kazakhstan,Moldova,0.00,1.00,Turkey,True,No,Lose,,,,
2/6/2008,Korea Republic,Turkmenistan,4.00,0.00,Korea Republic,False,No,Win,69.00,73.30,,
2/6/2008,Lebanon,Uzbekistan,0.00,1.00,Lebanon,False,No,Lose,,,,
2/6/2008,North Macedonia,Serbia,1.00,1.00,North Macedonia,False,No,Draw,73.50,71.30,81.00,82.00
2/6/2008,Malta,Belarus,0.00,1.00,Malta,False,No,Lose,,,,
2/6/2008,Northern Ireland,Bulgaria,0.00,1.00,Northern Ireland,False,No,Lose,70.00,70.00,70.20,79.70
2/6/2008,Oman,Bahrain,0.00,1.00,Oman,False,No,Lose,,,,
2/6/2008,Saudi Arabia,Singapore,2.00,0.00,Saudi Arabia,False,No,Win,,,,
2/6/2008,Slovenia,Denmark,1.00,2.00,Slovenia,False,No,Lose,68.20,72.70,80.80,81.30
2/6/2008,Spain,France,1.00,0.00,Spain,False,No,Win,85.00,87.30,84.50,87.70
2/6/2008,Turkey,Sweden,0.00,0.00,Turkey,False,No,Draw,75.80,81.30,77.50,85.30
2/6/2008,Turks and Caicos Islands,St. Lucia,2.00,1.00,Turks and Caicos Islands,False,No,Win,,,,
2/6/2008,United Arab Emirates,Kuwait,2.00,0.00,United Arab Emirates,False,No,Win,,,,
2/6/2008,Uruguay,Colombia,2.00,2.00,Uruguay,False,No,Draw,77.00,84.00,81.00,79.30
2/6/2008,USA,Mexico,2.00,2.00,USA,False,No,Draw,75.20,78.30,80.00,79.00
2/6/2008,Venezuela,Haiti,1.00,1.00,Venezuela,False,No,Draw,,73.30,,
2/6/2008,Wales,Norway,3.00,0.00,Wales,False,No,Win,74.20,76.30,77.00,79.30
2/7/2008,Ghana,Cameroon,0.00,1.00,Ghana,False,No,Lose,76.20,74.70,76.50,80.70
2/7/2008,C̫te d'Ivoire,Egypt,1.00,4.00,Ghana,True,No,Lose,80.20,83.70,,77.70
2/9/2008,Ghana,C̫te d'Ivoire,4.00,2.00,Ghana,False,No,Win,76.20,74.70,80.20,83.70
2/9/2008,Lesotho,Mozambique,0.00,1.00,Eswatini,True,No,Lose,,,,
2/9/2008,Eswatini,Botswana,1.00,4.00,Eswatini,False,No,Lose,,,,
2/10/2008,Botswana,Mozambique,1.00,0.00,Eswatini,True,No,Win,,,,
2/10/2008,Cameroon,Egypt,0.00,1.00,Ghana,True,No,Lose,76.50,80.70,,77.70
2/10/2008,Eswatini,Lesotho,2.00,2.00,Eswatini,False,No,Draw,,,,
2/17/2008,China PR,Korea Republic,2.00,3.00,China PR,False,No,Lose,68.80,67.70,69.00,73.30
2/17/2008,Japan,Korea DPR,1.00,1.00,China PR,True,No,Draw,,71.70,,
2/20/2008,China PR,Japan,0.00,1.00,China PR,False,No,Lose,68.80,67.70,,71.70
2/20/2008,Korea Republic,Korea DPR,1.00,1.00,China PR,True,No,Draw,69.00,73.30,,
2/23/2008,China PR,Korea DPR,3.00,1.00,China PR,False,No,Win,68.80,67.70,,
2/23/2008,Japan,Korea Republic,1.00,1.00,China PR,True,No,Draw,,71.70,69.00,73.30
2/24/2008,Guyana,Cuba,0.00,0.00,Guyana,False,No,Draw,,,,
2/27/2008,Dominican Republic,Haiti,1.00,2.00,Dominican Republic,False,No,Lose,,,,
2/27/2008,Poland,Estonia,2.00,0.00,Poland,False,No,Win,73.80,79.70,,
2/28/2008,Dominican Republic,Haiti,0.00,2.00,Dominican Republic,False,No,Lose,,,,
3/4/2008,Qatar,Bahrain,1.00,2.00,Qatar,False,No,Lose,,,,
3/9/2008,Mauritius,Madagascar,1.00,2.00,Mauritius,False,No,Lose,,,,
3/11/2008,South Africa,Zimbabwe,2.00,1.00,South Africa,False,No,Win,71.80,78.30,,65.70
3/14/2008,British Virgin Islands,US Virgin Islands,0.00,0.00,British Virgin Islands,False,No,Draw,,,,
3/15/2008,British Virgin Islands,US Virgin Islands,1.00,1.00,British Virgin Islands,False,No,Draw,,,,
3/15/2008,China PR,Thailand,3.00,3.00,China PR,False,No,Draw,68.80,67.70,,
3/16/2008,Iceland,Faroe Islands,3.00,0.00,Iceland,False,No,Win,72.20,77.00,,
3/16/2008,Qatar,Jordan,2.00,1.00,Qatar,False,No,Win,,,,
3/19/2008,Oman,United Arab Emirates,1.00,1.00,Oman,False,No,Draw,,,,
3/19/2008,Trinidad and Tobago,El Salvador,1.00,0.00,Trinidad and Tobago,False,No,Win,58.50,68.30,,
3/21/2008,Bahrain,IR Iran,1.00,0.00,Bahrain,False,No,Win,,,,
3/21/2008,Kuwait,Iraq,0.00,0.00,Kuwait,False,No,Draw,,,,
3/22/2008,Singapore,Australia,0.00,0.00,Singapore,False,No,Draw,,,75.00,80.30
3/22/2008,Uzbekistan,Jordan,4.00,1.00,Uzbekistan,False,No,Win,,,,
3/23/2008,Venezuela,El Salvador,1.00,0.00,Venezuela,False,No,Win,,73.30,,
3/25/2008,Gabon,Congo DR,0.00,0.00,France,True,No,Draw,,71.00,,73.00
3/25/2008,Nepal,Pakistan,2.00,1.00,Nepal,False,No,Win,,,,
3/25/2008,Togo,Guinea,0.00,2.00,France,True,No,Lose,60.80,73.70,70.50,76.70
3/26/2008,Algeria,Congo DR,1.00,1.00,France,True,No,Draw,71.50,68.30,,73.00
3/26/2008,Andorra,Latvia,0.00,3.00,Andorra,False,No,Lose,,,,
3/26/2008,Anguilla,El Salvador,0.00,4.00,USA,True,No,Lose,,,,
3/26/2008,Antigua and Barbuda,Aruba,1.00,0.00,Antigua and Barbuda,False,No,Win,,,,
3/26/2008,Armenia,Kazakhstan,1.00,0.00,Netherlands,True,No,Win,,,,
3/26/2008,Austria,Netherlands,3.00,4.00,Austria,False,No,Lose,75.50,75.30,80.80,88.00
3/26/2008,Bahamas,British Virgin Islands,1.00,1.00,Bahamas,False,No,Draw,,,,
3/26/2008,Bahrain,Japan,1.00,0.00,Bahrain,False,No,Win,,,,71.70
3/26/2008,Barbados,Dominica,1.00,0.00,Barbados,False,No,Win,,59.30,,
3/26/2008,Belarus,Turkey,2.00,2.00,Belarus,False,No,Draw,,,75.80,81.30
3/26/2008,Belgium,Morocco,1.00,4.00,Belgium,False,No,Lose,78.20,77.70,74.20,77.30
3/26/2008,Bosnia and Herzegovina,North Macedonia,2.00,2.00,Bosnia and Herzegovina,False,No,Draw,64.50,71.70,73.50,71.30
3/26/2008,Botswana,Zimbabwe,0.00,1.00,Botswana,False,No,Lose,,,,65.70
3/26/2008,Brazil,Sweden,1.00,0.00,England,True,No,Win,87.80,85.70,77.50,85.30
3/26/2008,Bulgaria,Finland,2.00,1.00,Bulgaria,False,No,Win,70.20,79.70,77.00,73.30
3/26/2008,China PR,Australia,0.00,0.00,China PR,False,No,Draw,68.80,67.70,75.00,80.30
3/26/2008,Denmark,Czech Republic,1.00,1.00,Denmark,False,No,Draw,80.80,81.30,80.80,78.30
3/26/2008,Ecuador,Haiti,3.00,1.00,Ecuador,False,No,Win,70.80,71.30,,
3/26/2008,Egypt,Argentina,0.00,2.00,Egypt,False,No,Lose,,77.70,85.00,86.30
3/26/2008,Estonia,Canada,2.00,0.00,Estonia,False,No,Win,,,71.00,69.70
3/26/2008,France,England,1.00,0.00,France,False,No,Win,84.50,87.70,87.50,86.70
3/26/2008,Ghana,Mexico,1.00,2.00,England,True,No,Lose,76.20,74.70,80.00,79.00
3/26/2008,Grenada,US Virgin Islands,10.00,0.00,Grenada,False,No,Win,,,,
3/26/2008,Honduras,Colombia,2.00,1.00,USA,True,No,Win,,76.30,81.00,79.30
3/26/2008,Hungary,Slovenia,0.00,1.00,Hungary,False,No,Lose,70.50,71.00,68.20,72.70
3/26/2008,Israel,Chile,1.00,0.00,Israel,False,No,Win,,72.30,72.80,78.70
3/26/2008,C̫te d'Ivoire,Tunisia,0.00,2.00,France,True,No,Lose,80.20,83.70,72.80,70.70
3/26/2008,Jamaica,Trinidad and Tobago,2.00,2.00,Jamaica,False,No,Draw,69.00,71.00,58.50,68.30
3/26/2008,Korea DPR,Korea Republic,0.00,0.00,China PR,True,No,Draw,,,69.00,73.30
3/26/2008,Kuwait,IR Iran,2.00,2.00,Kuwait,False,No,Draw,,,,
3/26/2008,Lithuania,Azerbaijan,1.00,0.00,Lithuania,False,No,Win,65.20,70.30,,
3/26/2008,Luxembourg,Wales,0.00,2.00,Luxembourg,False,No,Lose,,,74.20,76.30
3/26/2008,Malta,Liechtenstein,7.00,1.00,Malta,False,No,Win,,,,
3/26/2008,Montenegro,Norway,3.00,1.00,Montenegro,False,No,Win,67.80,74.00,77.00,79.30
3/26/2008,Montserrat,Suriname,1.00,7.00,Trinidad and Tobago,True,No,Lose,,,,
3/26/2008,Namibia,Malawi,1.00,3.00,Namibia,False,No,Lose,,,,
3/26/2008,Northern Ireland,Georgia,4.00,1.00,Northern Ireland,False,No,Win,70.00,70.00,74.50,67.30
3/26/2008,Peru,Costa Rica,3.00,1.00,Peru,False,No,Win,69.80,79.00,66.00,72.00
3/26/2008,Poland,USA,0.00,3.00,Poland,False,No,Lose,73.80,79.70,75.20,78.30
3/26/2008,Portugal,Greece,1.00,2.00,Germany,True,No,Lose,84.00,87.30,79.00,79.30
3/26/2008,Puerto Rico,Dominican Republic,1.00,0.00,Puerto Rico,False,No,Win,,,,
3/26/2008,Qatar,Iraq,2.00,0.00,Qatar,False,No,Win,,,,
3/26/2008,Romania,Russia,3.00,0.00,Romania,False,No,Win,78.20,80.70,78.20,81.70
3/26/2008,Scotland,Croatia,1.00,1.00,Scotland,False,No,Draw,78.20,83.70,77.20,81.30
3/26/2008,Singapore,Lebanon,2.00,0.00,Singapore,False,No,Win,,,,
3/26/2008,Slovakia,Iceland,1.00,2.00,Slovakia,False,No,Lose,72.20,75.00,72.20,77.00
3/26/2008,South Africa,Paraguay,3.00,0.00,South Africa,False,No,Win,71.80,78.30,77.50,79.30
3/26/2008,Spain,Italy,1.00,0.00,Spain,False,No,Win,85.00,87.30,87.50,87.00
3/26/2008,St. Kitts and Nevis,Belize,1.00,1.00,St. Kitts and Nevis,False,No,Draw,,,,
3/26/2008,St. Lucia,Turks and Caicos Islands,2.00,0.00,St. Lucia,False,No,Win,,,,
3/26/2008,Sudan,Liberia,0.00,2.00,Sudan,False,No,Lose,,,,
3/26/2008,Switzerland,Germany,0.00,4.00,Switzerland,False,No,Lose,77.00,79.30,85.00,84.00
3/26/2008,Syria,United Arab Emirates,1.00,1.00,Syria,False,No,Draw,,,,
3/26/2008,Thailand,Oman,0.00,1.00,Thailand,False,No,Lose,,,,
3/26/2008,Turkmenistan,Jordan,0.00,2.00,Turkmenistan,False,No,Lose,,,,
3/26/2008,Uganda,Libya,1.00,1.00,Uganda,False,No,Draw,,,,
3/26/2008,Ukraine,Serbia,2.00,0.00,Ukraine,False,No,Win,70.20,80.30,81.00,82.00
3/26/2008,Uzbekistan,Saudi Arabia,3.00,0.00,Uzbekistan,False,No,Win,,,,
3/26/2008,Venezuela,Bolivia,0.00,1.00,Venezuela,False,No,Lose,,73.30,,75.00
3/27/2008,Nepal,Pakistan,0.00,2.00,Nepal,False,No,Lose,,,,
3/30/2008,Bahamas,British Virgin Islands,2.00,2.00,Bahamas,False,No,Draw,,,,
3/30/2008,Cayman Islands,Bermuda,1.00,3.00,Cayman Islands,False,No,Lose,,,,
4/2/2008,Sri Lanka,Guam,5.00,1.00,Chinese Taipei,True,No,Win,,,,
4/4/2008,Pakistan,Sri Lanka,1.00,7.00,Chinese Taipei,True,No,Lose,,,,
4/4/2008,Chinese Taipei,Guam,4.00,1.00,Chinese Taipei,False,No,Win,,,,
4/4/2008,Yemen,Tanzania,2.00,1.00,Yemen,False,No,Win,,,,
4/6/2008,Pakistan,Guam,9.00,2.00,Chinese Taipei,True,No,Win,,,,
4/6/2008,Chinese Taipei,Sri Lanka,2.00,2.00,Chinese Taipei,False,No,Draw,,,,
4/9/2008,Lebanon,Maldives,4.00,0.00,Lebanon,False,No,Win,,,,
4/16/2008,Mexico,China PR,1.00,0.00,USA,True,No,Win,80.00,79.00,68.80,67.70
4/23/2008,El Salvador,China PR,2.00,2.00,USA,True,No,Draw,,,68.80,67.70
4/23/2008,Guatemala,Haiti,1.00,0.00,Guatemala,False,No,Win,,,,
4/23/2008,Maldives,Lebanon,1.00,2.00,Maldives,False,No,Lose,,,,
4/24/2008,Oman,Liberia,1.00,0.00,Oman,False,No,Win,,,,
4/25/2008,Indonesia,Yemen,1.00,0.00,Indonesia,False,No,Win,,,,
4/27/2008,Oman,Kyrgyz Republic,2.00,0.00,Oman,False,No,Win,,,,
4/27/2008,Trinidad and Tobago,Grenada,2.00,0.00,Trinidad and Tobago,False,No,Win,58.50,68.30,,
4/30/2008,Colombia,Venezuela,5.00,2.00,Colombia,False,No,Win,81.00,79.30,,73.30
4/30/2008,Liberia,Sierra Leone,3.00,1.00,Liberia,False,No,Win,,,,64.30
5/3/2008,Oman,Yemen,0.00,0.00,Oman,False,No,Draw,,,,
5/5/2008,Bangladesh,Afghanistan,0.00,0.00,Kyrgyz Republic,True,No,Draw,,,,
5/7/2008,Kyrgyz Republic,Afghanistan,0.00,1.00,Kyrgyz Republic,False,No,Lose,,,,
5/9/2008,Kyrgyz Republic,Bangladesh,2.00,1.00,Kyrgyz Republic,False,No,Win,,,,
5/10/2008,Syria,Oman,2.00,1.00,Syria,False,No,Win,,,,
5/11/2008,Trinidad and Tobago,Barbados,3.00,0.00,Trinidad and Tobago,False,No,Win,58.50,68.30,,59.30
5/13/2008,Philippines,Brunei Darussalam,1.00,0.00,Philippines,False,No,Win,,,,
5/13/2008,Tajikistan,Bhutan,3.00,1.00,Philippines,True,No,Win,,,,
5/15/2008,Bhutan,Brunei Darussalam,1.00,1.00,Philippines,True,No,Draw,,,,
5/15/2008,Philippines,Tajikistan,0.00,0.00,Philippines,False,No,Draw,,,,
5/17/2008,Philippines,Bhutan,3.00,0.00,Philippines,False,No,Win,,,,
5/17/2008,Syria,Iraq,2.00,1.00,Syria,False,No,Win,,,,
5/17/2008,Tajikistan,Brunei Darussalam,4.00,0.00,Philippines,True,No,Win,,,,
5/18/2008,Antigua and Barbuda,St. Lucia,6.00,1.00,Antigua and Barbuda,False,No,Win,,,,
5/18/2008,Oman,Turkmenistan,2.00,1.00,Oman,False,No,Win,,,,
5/19/2008,Greece,Cyprus,2.00,0.00,Greece,False,No,Win,79.00,79.30,,73.30
5/20/2008,Thailand,Nepal,7.00,0.00,Thailand,False,No,Win,,,,
5/20/2008,Turkey,Slovakia,1.00,0.00,Germany,True,No,Win,75.80,81.30,72.20,75.00
5/21/2008,Mozambique,Lesotho,2.00,3.00,Mozambique,False,No,Lose,,,,
5/22/2008,C̫te d'Ivoire,Paraguay,1.00,1.00,Japan,True,No,Draw,80.20,83.70,77.50,79.30
5/22/2008,Libya,Zambia,2.00,2.00,Libya,False,No,Draw,,,,72.30
5/22/2008,Yemen,Sudan,1.00,1.00,Yemen,False,No,Draw,,,,
5/23/2008,Australia,Ghana,1.00,0.00,Australia,False,No,Win,75.00,80.30,76.20,74.70
5/23/2008,Honduras,Belize,2.00,0.00,Honduras,False,No,Win,,76.30,,
5/23/2008,Qatar,Kuwait,1.00,1.00,Qatar,False,No,Draw,,,,
5/23/2008,Russia,Kazakhstan,6.00,0.00,Russia,False,No,Win,78.20,81.70,,
5/23/2008,Eswatini,Lesotho,1.00,1.00,Eswatini,False,No,Draw,,,,
5/24/2008,Burkina Faso,Cabo Verde,0.00,1.00,Portugal,True,No,Lose,65.00,72.30,68.80,73.70
5/24/2008,Croatia,Moldova,1.00,0.00,Croatia,False,No,Win,77.20,81.30,,
5/24/2008,Hungary,Greece,3.00,2.00,Hungary,False,No,Win,70.50,71.00,79.00,79.30
5/24/2008,India,Chinese Taipei,3.00,0.00,India,False,No,Win,,,,
5/24/2008,Republic of Ireland,Serbia,1.00,1.00,Republic of Ireland,False,No,Draw,75.80,79.30,81.00,82.00
5/24/2008,Japan,C̫te d'Ivoire,1.00,0.00,Japan,False,No,Win,,71.70,80.20,83.70
5/24/2008,Nepal,Macau,3.00,2.00,Cambodia,True,No,Win,,,,
5/24/2008,Netherlands,Ukraine,3.00,0.00,Netherlands,False,No,Win,80.80,88.00,70.20,80.30
5/24/2008,Saudi Arabia,Syria,1.00,0.00,Saudi Arabia,False,No,Win,,,,
5/24/2008,Switzerland,Slovakia,2.00,0.00,Switzerland,False,No,Win,77.00,79.30,72.20,75.00
5/25/2008,China PR,Jordan,2.00,0.00,China PR,False,No,Win,68.80,67.70,,
5/25/2008,IR Iran,Zambia,3.00,2.00,IR Iran,False,No,Win,,,,72.30
5/25/2008,Tanzania,Malawi,1.00,1.00,Tanzania,False,No,Draw,,,,
5/25/2008,Thailand,Iraq,2.00,1.00,Thailand,False,No,Win,,,,
5/25/2008,Turkey,Uruguay,2.00,3.00,Germany,True,No,Lose,75.80,81.30,77.00,84.00
5/26/2008,Cambodia,Nepal,0.00,1.00,Cambodia,False,No,Lose,,,,
5/26/2008,North Macedonia,Poland,1.00,1.00,Germany,True,No,Draw,73.50,71.30,73.80,79.70
5/26/2008,Sweden,Slovenia,1.00,0.00,Sweden,False,No,Win,77.50,85.30,68.20,72.70
5/27/2008,Albania,Poland,0.00,1.00,Germany,True,No,Lose,,70.30,73.80,79.70
5/27/2008,Austria,Nigeria,1.00,1.00,Austria,False,No,Draw,75.50,75.30,77.50,82.00
5/27/2008,Czech Republic,Lithuania,2.00,0.00,Czech Republic,False,No,Win,80.80,78.30,65.20,70.30
5/27/2008,Estonia,Georgia,1.00,1.00,Estonia,False,No,Draw,,,74.50,67.30
5/27/2008,France,Ecuador,2.00,0.00,France,False,No,Win,84.50,87.70,70.80,71.30
5/27/2008,Germany,Belarus,2.00,2.00,Germany,False,No,Draw,85.00,84.00,,
5/27/2008,India,Chinese Taipei,2.00,2.00,India,False,No,Draw,,,,
5/27/2008,Japan,Paraguay,0.00,0.00,Japan,False,No,Draw,,71.70,77.50,79.30
5/27/2008,Libya,Liberia,4.00,2.00,Libya,False,No,Win,,,,
5/27/2008,Luxembourg,Cabo Verde,1.00,1.00,Luxembourg,False,No,Draw,,,68.80,73.70
5/27/2008,Montenegro,Kazakhstan,3.00,0.00,Montenegro,False,No,Win,67.80,74.00,,
5/27/2008,Qatar,Lebanon,2.00,1.00,Qatar,False,No,Win,,,,
5/27/2008,Saudi Arabia,Kuwait,2.00,1.00,Saudi Arabia,False,No,Win,,,,
5/28/2008,Cambodia,Macau,3.00,1.00,Cambodia,False,No,Win,,,,
5/28/2008,England,USA,2.00,0.00,England,False,No,Win,87.50,86.70,75.20,78.30
5/28/2008,Iceland,Wales,0.00,1.00,Iceland,False,No,Lose,72.20,77.00,74.20,76.30
5/28/2008,Moldova,Armenia,2.00,2.00,Moldova,False,No,Draw,,,,
5/28/2008,Norway,Uruguay,2.00,2.00,Norway,False,No,Draw,77.00,79.30,77.00,84.00
5/28/2008,Russia,Serbia,2.00,1.00,Germany,True,No,Win,78.20,81.70,81.00,82.00
5/28/2008,Singapore,Bahrain,0.00,1.00,Singapore,False,No,Lose,,,,
5/29/2008,Finland,Turkey,0.00,2.00,Germany,True,No,Lose,77.00,73.30,75.80,81.30
5/29/2008,Republic of Ireland,Colombia,1.00,0.00,England,True,No,Win,75.80,79.30,81.00,79.30
5/29/2008,Netherlands,Denmark,1.00,1.00,Netherlands,False,No,Draw,80.80,88.00,80.80,81.30
5/30/2008,Austria,Malta,5.00,1.00,Austria,False,No,Win,75.50,75.30,,
5/30/2008,Czech Republic,Scotland,3.00,1.00,Czech Republic,False,No,Win,80.80,78.30,78.20,83.70
5/30/2008,Guatemala,El Salvador,0.00,0.00,USA,True,No,Draw,,,,
5/30/2008,Italy,Belgium,3.00,1.00,Italy,False,No,Win,87.50,87.00,78.20,77.70
5/30/2008,Latvia,Estonia,1.00,0.00,Latvia,False,No,Win,,,,
5/30/2008,Switzerland,Liechtenstein,3.00,0.00,Switzerland,False,No,Win,77.00,79.30,,
5/30/2008,Venezuela,Honduras,1.00,1.00,USA,True,No,Draw,,73.30,,76.30
5/31/2008,Botswana,Madagascar,0.00,0.00,Botswana,False,No,Draw,,,,
5/31/2008,Brazil,Canada,3.00,2.00,USA,True,No,Win,87.80,85.70,71.00,69.70
5/31/2008,Cameroon,Cabo Verde,2.00,0.00,Cameroon,False,No,Win,76.50,80.70,68.80,73.70
5/31/2008,Estonia,Lithuania,0.00,1.00,Latvia,True,No,Lose,,,65.20,70.30
5/31/2008,France,Paraguay,0.00,0.00,France,False,No,Draw,84.50,87.70,77.50,79.30
5/31/2008,Germany,Serbia,2.00,1.00,Germany,False,No,Win,85.00,84.00,81.00,82.00
5/31/2008,Hungary,Croatia,1.00,1.00,Hungary,False,No,Draw,70.50,71.00,77.20,81.30
5/31/2008,Korea Republic,Jordan,2.00,2.00,Korea Republic,False,No,Draw,69.00,73.30,,
5/31/2008,Malawi,Djibouti,8.00,1.00,Malawi,False,No,Win,,,,
5/31/2008,Morocco,Ethiopia,3.00,0.00,Morocco,False,No,Win,74.20,77.30,,
5/31/2008,Namibia,Kenya,2.00,1.00,Namibia,False,No,Win,,,,
5/31/2008,Portugal,Georgia,2.00,0.00,Portugal,False,No,Win,84.00,87.30,74.50,67.30
5/31/2008,Romania,Montenegro,4.00,0.00,Romania,False,No,Win,78.20,80.70,67.80,74.00
5/31/2008,Rwanda,Mauritania,3.00,0.00,Rwanda,False,No,Win,,,,
5/31/2008,Senegal,Algeria,1.00,0.00,Senegal,False,No,Win,76.80,81.30,71.50,68.30
5/31/2008,Spain,Peru,2.00,1.00,Spain,False,No,Win,85.00,87.30,69.80,79.00
5/31/2008,Tanzania,Mauritius,1.00,1.00,Tanzania,False,No,Draw,,,,
5/31/2008,Togo,Zambia,1.00,0.00,Ghana,True,No,Win,60.80,73.70,,72.30
5/31/2008,Uganda,Niger,1.00,0.00,Uganda,False,No,Win,,,,
6/1/2008,Angola,Benin,3.00,0.00,Angola,False,No,Win,,71.30,,
6/1/2008,Armenia,Greece,0.00,0.00,Germany,True,No,Draw,,,79.00,79.30
6/1/2008,Australia,Iraq,1.00,0.00,Australia,False,No,Win,75.00,80.30,,
6/1/2008,Bosnia and Herzegovina,Azerbaijan,1.00,0.00,Bosnia and Herzegovina,False,No,Win,64.50,71.70,,
6/1/2008,Burundi,Seychelles,1.00,0.00,Burundi,False,No,Win,,,,
6/1/2008,Egypt,Congo DR,2.00,1.00,Egypt,False,No,Win,,77.70,,73.00
6/1/2008,Equatorial Guinea,Sierra Leone,2.00,0.00,Equatorial Guinea,False,No,Win,,,,64.30
6/1/2008,Ghana,Libya,3.00,0.00,Ghana,False,No,Win,76.20,74.70,,
6/1/2008,Guatemala,Panama,0.00,1.00,USA,True,No,Lose,,,,
6/1/2008,Guinea,Zimbabwe,0.00,0.00,Guinea,False,No,Draw,70.50,76.70,,65.70
6/1/2008,C̫te d'Ivoire,Mozambique,1.00,0.00,C̫te d'Ivoire,False,No,Win,80.20,83.70,,
6/1/2008,Latvia,Lithuania,2.00,1.00,Latvia,False,No,Win,,,65.20,70.30
6/1/2008,Liberia,Gambia,1.00,1.00,Liberia,False,No,Draw,,,,58.30
6/1/2008,Mali,Congo,4.00,2.00,Mali,False,No,Win,73.80,74.70,67.20,71.70
6/1/2008,Netherlands,Wales,2.00,0.00,Netherlands,False,No,Win,80.80,88.00,74.20,76.30
6/1/2008,Nigeria,South Africa,2.00,0.00,Nigeria,False,No,Win,77.50,82.00,71.80,78.30
6/1/2008,Poland,Denmark,1.00,1.00,Poland,False,No,Draw,73.80,79.70,80.80,81.30
6/1/2008,Sweden,Ukraine,0.00,1.00,Sweden,False,No,Lose,77.50,85.30,70.20,80.30
6/1/2008,Trinidad and Tobago,England,0.00,3.00,Trinidad and Tobago,False,No,Lose,58.50,68.30,87.50,86.70
6/1/2008,Tunisia,Burkina Faso,1.00,2.00,Tunisia,False,No,Lose,72.80,70.70,65.00,72.30
6/2/2008,Finland,Belarus,1.00,1.00,Finland,False,No,Draw,77.00,73.30,,
6/2/2008,IR Iran,United Arab Emirates,0.00,0.00,IR Iran,False,No,Draw,,,,
6/2/2008,Japan,Oman,3.00,0.00,Japan,False,No,Win,,71.70,,
6/2/2008,Qatar,China PR,0.00,0.00,Qatar,False,No,Draw,,,68.80,67.70
6/2/2008,Saudi Arabia,Lebanon,4.00,1.00,Saudi Arabia,False,No,Win,,,,
6/2/2008,Singapore,Uzbekistan,3.00,7.00,Singapore,False,No,Lose,,,,
6/2/2008,Syria,Kuwait,1.00,0.00,Syria,False,No,Win,,,,
6/2/2008,Thailand,Bahrain,2.00,3.00,Thailand,False,No,Lose,,,,
6/2/2008,Turkmenistan,Korea DPR,0.00,0.00,Turkmenistan,False,No,Draw,,,,
6/3/2008,France,Colombia,1.00,0.00,France,False,No,Win,84.50,87.70,81.00,79.30
6/3/2008,India,Nepal,4.00,0.00,Maldives,True,No,Win,,,,
6/3/2008,Maldives,Pakistan,3.00,0.00,Maldives,False,No,Win,,,,
6/4/2008,Andorra,Azerbaijan,1.00,2.00,Andorra,False,No,Lose,,,,
6/4/2008,Bangladesh,Bhutan,1.00,1.00,Sri Lanka,True,No,Draw,,,,
6/4/2008,Chile,Guatemala,2.00,0.00,Chile,False,No,Win,72.80,78.70,,
6/4/2008,Estonia,Faroe Islands,4.00,3.00,Estonia,False,No,Win,,,,
6/4/2008,Honduras,Puerto Rico,4.00,0.00,Honduras,False,No,Win,,76.30,,
6/4/2008,Lithuania,Russia,1.00,4.00,Germany,True,No,Lose,65.20,70.30,78.20,81.70
6/4/2008,Mexico,Argentina,1.00,4.00,USA,True,No,Lose,80.00,79.00,85.00,86.30
6/4/2008,Panama,Canada,2.00,2.00,USA,True,No,Draw,,,71.00,69.70
6/4/2008,Spain,USA,1.00,0.00,Spain,False,No,Win,85.00,87.30,75.20,78.30
6/4/2008,Sri Lanka,Afghanistan,2.00,2.00,Sri Lanka,False,No,Draw,,,,
6/5/2008,India,Pakistan,2.00,1.00,Maldives,True,No,Win,,,,
6/5/2008,Maldives,Nepal,4.00,1.00,Maldives,False,No,Win,,,,
6/6/2008,Algeria,Liberia,3.00,0.00,Algeria,False,No,Win,71.50,68.30,,
6/6/2008,Bangladesh,Afghanistan,2.00,2.00,Sri Lanka,True,No,Draw,,,,
6/6/2008,Bermuda,Barbados,2.00,1.00,Bermuda,False,No,Win,,,,59.30
6/6/2008,Brazil,Venezuela,0.00,2.00,USA,True,No,Lose,87.80,85.70,,73.30
6/6/2008,Indonesia,Malaysia,1.00,1.00,Indonesia,False,No,Draw,,,,
6/6/2008,Sri Lanka,Bhutan,2.00,0.00,Sri Lanka,False,No,Win,,,,
6/7/2008,Bahrain,Thailand,1.00,1.00,Bahrain,False,No,Draw,,,,
6/7/2008,Burkina Faso,Burundi,2.00,0.00,Burkina Faso,False,No,Win,65.00,72.30,,
6/7/2008,Cabo Verde,Tanzania,1.00,0.00,Cabo Verde,False,No,Win,68.80,73.70,,
6/7/2008,Chad,Mali,1.00,2.00,Chad,False,No,Lose,,,73.80,74.70
6/7/2008,Chile,Panama,0.00,0.00,Chile,False,No,Draw,72.80,78.70,,
6/7/2008,China PR,Qatar,0.00,1.00,China PR,False,No,Lose,68.80,67.70,,
